return_date,decision_date,expiry,payoff_date,asset_id,symbol,underlying,kind,moneyness_bucket,mark,strike,start_spot,payoff_raw_close,decision_split_factor,payoff_split_factor,split_factor_ratio,terminal_spot_proxy,expiry_spot_proxy,expiry_weight,payoff_proxy,option_return,delta,gamma,vega,theta,iv_proxy,expiry_days,asset_class,state_snapshot_date,underlying_or_forward,right,entry_price,vix_close_proxy_settlement,exact_minus_vix_close_proxy,terminal_forward_proxy,exit_price,settlement_source,greek_model,vx_contract,train_end_date,snap_date,symbol_rep,volume,cbbo_median_relative_spread,moneyness_bucket_rep,underlying_rep,expiry_rep,tenor_days,snap_date_borrow,borrow_rate_proxy,borrow_source,open_interest,relative_spread,relative_spread_source,holding_years,available_volume_contracts,available_oi_contracts
2024-10-31,2024-09-30,2024-10-18,2024-10-18,TSLA_call_atm,TSLA  241018C00260000,TSLA,call,atm,18.6,260.0,261.6300048828125,220.6999969482422,15.0,15.0,1.0,220.6999969482422,220.6999969482422,1.0,0.0,-1.0,0.5903485449024359,0.0,0.22884693485501564,-0.5093860289769019,0.7634539352297782,18,equity_option,,,,,,,,,,,,,2024-09-30,TSLA  241018C00260000,963,0.00575540759879414,atm,TSLA,2024-10-18,18,2024-09-30,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.00575540759879414,panel_cbbo,0.049315068493150684,963,
2024-11-29,2024-10-31,2024-11-15,2024-11-15,TSLA_call_atm,TSLA  241115C00255000,TSLA,call,atm,9.2,255.0,249.8500061035156,320.7200012207031,15.0,15.0,1.0,320.7200012207031,320.7200012207031,1.0,65.72000122070312,6.143478393554688,0.478087360450608,0.0,0.20337283316779758,-0.3966039571294093,0.5552578829407695,15,equity_option,,,,,,,,,,,,,2024-10-31,TSLA  241115C00255000,2049,0.009569377990430589,atm,TSLA,2024-11-15,15,2024-10-31,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.009569377990430589,panel_cbbo,0.0410958904109589,2049,
2024-12-31,2024-11-29,2024-12-20,2024-12-20,TSLA_call_atm,TSLA  241220C00350000,TSLA,call,atm,14.6,350.0,345.1600036621094,421.05999755859375,15.0,15.0,1.0,421.05999755859375,421.05999755859375,1.0,71.05999755859375,3.8671231204516268,0.44726408215578106,0.0015408576538151434,0.3245758934819169,-0.37196895274213304,0.561115710270405,21,equity_option,,,,,,,,,,,,,2024-11-29,TSLA  241220C00350000,984,0.00847457627118641,atm,TSLA,2024-12-20,21,2024-11-29,0.2355903072249882,option_parity_implied_borrow_proxy_same_expiry,,0.00847457627118641,panel_cbbo,0.057534246575342465,984,
2025-01-31,2024-12-31,2025-01-17,2025-01-17,TSLA_call_atm,TSLA  250117C00410000,TSLA,call,atm,19.21,410.0,403.8399963378906,426.5,15.0,15.0,1.0,426.5,426.5,1.0,16.5,-0.14107235814679853,0.48128496056599757,0.0,0.34832348593233786,-0.6591827869690832,0.6131829023957254,17,equity_option,,,,,,,,,,,,,2024-12-31,TSLA  250117C00410000,2383,0.007339449541284508,atm,TSLA,2025-01-17,17,2024-12-31,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.007339449541284508,panel_cbbo,0.04657534246575343,2383,
2025-02-28,2025-01-31,2025-02-21,2025-02-21,TSLA_call_atm,TSLA  250221C00410000,TSLA,call,atm,18.05,410.0,404.6000061035156,337.79998779296875,15.0,15.0,1.0,337.79998779296875,337.79998779296875,1.0,0.0,-1.0,0.48176741379014043,0.0,0.3875538024732311,-0.5150312342234606,0.5286997764945032,21,equity_option,,,,,,,,,,,,,2025-01-31,TSLA  250221C00410000,1139,0.007827788649706431,atm,TSLA,2025-02-21,21,2025-01-31,0.000718267235379402,option_parity_implied_borrow_proxy_same_expiry,,0.007827788649706431,panel_cbbo,0.057534246575342465,1139,
2025-04-30,2025-02-28,2025-03-21,2025-03-21,TSLA_call_atm,TSLA  250321C00300000,TSLA,call,atm,14.7,300.0,292.9800109863281,248.7100067138672,15.0,15.0,1.0,248.7100067138672,248.7100067138672,1.0,0.0,-1.0,0.48539720254619007,0.0,0.2820575801516399,-0.44092459286509467,0.6267236147761346,21,equity_option,,,,,,,,,,,,,2025-02-28,TSLA  250321C00300000,2345,0.010810810810810709,atm,TSLA,2025-03-21,21,2025-02-28,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.010810810810810709,panel_cbbo,0.057534246575342465,2345,
2025-05-30,2025-04-30,2025-05-16,2025-05-16,TSLA_call_atm,TSLA  250516C00280000,TSLA,call,atm,17.95,280.0,282.1600036621094,349.9800109863281,15.0,15.0,1.0,349.9800109863281,349.9800109863281,1.0,69.98001098632812,2.898607854391539,0.5844243604511101,0.0,0.23279078604356065,-0.517050298518015,0.6775391343951227,16,equity_option,,,,,,,,,,,,,2025-04-30,TSLA  250516C00280000,1214,0.008310647873705699,atm,TSLA,2025-05-16,16,2025-04-30,0.0011036389698967958,option_parity_implied_borrow_proxy_same_expiry,,0.008310647873705699,panel_cbbo,0.043835616438356165,1214,
2025-06-30,2025-05-30,2025-06-20,2025-06-20,TSLA_call_atm,TSLA  250620C00350000,TSLA,call,atm,18.5,350.0,346.4599914550781,322.1600036621094,15.0,15.0,1.0,322.1600036621094,322.1600036621094,1.0,0.0,-1.0,0.48409338830563864,0.0,0.33093783606914373,-0.4919581656934433,0.5934005164504053,21,equity_option,,,,,,,,,,,,,2025-05-30,TSLA  250620C00350000,902,0.006211186780331182,atm,TSLA,2025-06-20,21,2025-05-30,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.006211186780331182,panel_cbbo,0.057534246575342465,902,
2025-07-31,2025-06-30,2025-07-18,2025-07-18,TSLA_call_atm,TSLA  250718C00320000,TSLA,call,atm,14.45,320.0,317.6600036621094,329.6499938964844,15.0,15.0,1.0,329.6499938964844,329.6499938964844,1.0,9.649993896484375,-0.33218035318447225,0.4795223350223825,0.0,0.2807486242430426,-0.441184597752299,0.5359976232409478,18,equity_option,,,,,,,,,,,,,2025-06-30,TSLA  250718C00320000,709,0.0068027210884353505,atm,TSLA,2025-07-18,18,2025-06-30,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.0068027210884353505,panel_cbbo,0.049315068493150684,709,
2025-08-29,2025-07-31,2025-08-15,2025-08-15,TSLA_call_atm,TSLA  250815C00310000,TSLA,call,atm,11.35,310.0,308.2699890136719,330.55999755859375,15.0,15.0,1.0,330.55999755859375,330.55999755859375,1.0,20.55999755859375,0.8114535293915199,0.4754656413413283,0.0,0.24868800712501685,-0.4154353596906528,0.47162589434385305,15,equity_option,,,,,,,,,,,,,2025-07-31,TSLA  250815C00310000,1257,0.008298755186721962,atm,TSLA,2025-08-15,15,2025-07-31,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.008298755186721962,panel_cbbo,0.0410958904109589,1257,
2025-09-30,2025-08-29,2025-09-19,2025-09-19,TSLA_call_atm,TSLA  250919C00340000,TSLA,call,atm,10.95,340.0,333.8699951171875,426.0700073242187,15.0,15.0,1.0,426.0700073242187,426.0700073242187,1.0,86.0700073242187,6.860274641481159,0.47874678754412,0.0,0.32164337168565377,-0.3394283981758619,0.41581202918291105,21,equity_option,,,,,,,,,,,,,2025-08-29,TSLA  250919C00340000,766,0.009049773755656076,atm,TSLA,2025-09-19,21,2025-08-29,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.009049773755656076,panel_cbbo,0.057534246575342465,766,
2025-10-31,2025-09-30,2025-10-17,2025-10-17,TSLA_call_atm,TSLA  251017C00450000,TSLA,call,atm,19.4,450.0,444.7200012207031,439.30999755859375,15.0,15.0,1.0,439.30999755859375,439.30999755859375,1.0,0.0,-1.0,0.4791176544828965,0.0,0.383048759943377,-0.6579268595805168,0.5551970874190331,17,equity_option,,,,,,,,,,,,,2025-09-30,TSLA  251017C00450000,1271,0.006688963210702318,atm,TSLA,2025-10-17,17,2025-09-30,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.006688963210702318,panel_cbbo,0.04657534246575343,1271,
2025-11-28,2025-10-31,2025-11-21,2025-11-21,TSLA_call_atm,TSLA  251121C00450000,TSLA,call,atm,28.15,450.0,456.55999755859375,391.0899963378906,15.0,15.0,1.0,391.0899963378906,391.0899963378906,1.0,0.0,-1.0,0.5693998119576886,0.00013011715746349975,0.4299551870531378,-0.5752028003759264,0.588130379164219,21,equity_option,,,,,,,,,,,,,2025-10-31,TSLA  251121C00450000,2013,0.0063224446786091515,atm,TSLA,2025-11-21,21,2025-10-31,0.09536818693659357,option_parity_implied_borrow_proxy_same_expiry,,0.0063224446786091515,panel_cbbo,0.057534246575342465,2013,
2025-12-31,2025-11-28,2025-12-19,2025-12-19,TSLA_call_atm,TSLA  251219C00430000,TSLA,call,atm,19.6,430.0,430.1700134277344,481.2000122070313,15.0,15.0,1.0,481.2000122070313,481.2000122070313,1.0,51.20001220703131,1.612245520766903,0.5344497188612554,0.04379341356265043,0.4086108631029799,-0.4805497403791428,0.4643793065667152,21,equity_option,,,,,,,,,,,,,2025-11-28,TSLA  251219C00430000,474,0.0078023407022107735,atm,TSLA,2025-12-19,21,2025-11-28,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.0078023407022107735,panel_cbbo,0.057534246575342465,474,
2026-01-30,2025-12-31,2026-01-16,2026-01-16,TSLA_call_atm,TSLA  260116C00450000,TSLA,call,atm,15.57,450.0,449.7200012207031,437.5,15.0,15.0,1.0,437.5,437.5,1.0,0.0,-1.0,0.5181464161166996,0.03986208654264458,0.3735285279942647,-0.5034615140648562,0.4055006318688392,16,equity_option,,,,,,,,,,,,,2025-12-31,TSLA  260116C00450000,2325,0.008075370121130476,atm,TSLA,2026-01-16,16,2025-12-31,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.008075370121130476,panel_cbbo,0.043835616438356165,2325,
2026-02-27,2026-01-30,2026-02-20,2026-02-20,TSLA_call_atm,TSLA  260220C00440000,TSLA,call,atm,14.97,440.0,430.4100036621094,411.8200073242187,15.0,15.0,1.0,411.8200073242187,411.8200073242187,1.0,0.0,-1.0,0.46910054917611105,0.007681966743442508,0.415523567178057,-0.4420348050738081,0.4234579600930214,21,equity_option,,,,,,,,,,,,,2026-01-30,TSLA  260220C00440000,740,0.009724473257698565,atm,TSLA,2026-02-20,21,2026-01-30,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.009724473257698565,panel_cbbo,0.057534246575342465,740,
2026-03-31,2026-02-27,2026-03-20,2026-03-20,TSLA_call_atm,TSLA  260320C00400000,TSLA,call,atm,17.32,400.0,402.510009765625,367.9599914550781,15.0,15.0,1.0,367.9599914550781,367.9599914550781,1.0,0.0,-1.0,0.5791494718945842,0.0,0.3808602521691123,-0.38978570183268246,0.4016526329636574,21,equity_option,,,,,,,,,,,,,2026-02-27,TSLA  260320C00400000,983,0.006451612903225898,atm,TSLA,2026-03-20,21,2026-02-27,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.006451612903225898,panel_cbbo,0.057534246575342465,983,
2026-04-30,2026-03-31,2026-04-17,2026-04-17,TSLA_call_atm,TSLA  260417C00365000,TSLA,call,atm,17.63,365.0,371.75,400.6199951171875,15.0,15.0,1.0,400.6199951171875,400.6199951171875,1.0,35.6199951171875,1.020419462120675,0.5771095294741474,0.0,0.3139941782466594,-0.4264588655977697,0.4322196676373482,17,equity_option,,,,,,,,,,,,,2026-03-31,TSLA  260417C00365000,3867,0.007246376811594177,atm,TSLA,2026-04-17,17,2026-03-31,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.007246376811594177,panel_cbbo,0.04657534246575343,3867,
2015-02-27,2015-01-30,2015-02-20,2015-02-20,TSLA_call_call_near,TSLA  150220C00215000,TSLA,call,call_near,6.85,215.0,203.59999179840088,217.10999965667725,1.0,1.0,1.0,217.10999965667725,217.10999965667725,1.0,2.109999656677246,-0.6919708530398181,0.3753279887673813,0.0,0.18606749042795273,-0.2570582612870318,0.5731758728861809,21,equity_option,,,,,,,,,,,,,2015-01-30,TSLA  150220C00215000,254,0.024691358024691416,call_near,TSLA,2015-02-20,21,2015-01-30,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.024691358024691416,panel_cbbo,0.057534246575342465,254,
2015-03-31,2015-02-27,2015-03-20,2015-03-20,TSLA_call_call_near,TSLA  150320C00210000,TSLA,call,call_near,4.45,210.0,203.33999633789065,198.0799913406372,1.0,1.0,1.0,198.0799913406372,198.0799913406372,1.0,0.0,-1.0,0.3939823050853622,0.04530490244957001,0.18391488855563842,-0.21132794654997422,0.4766731147170067,21,equity_option,,,,,,,,,,,,,2015-02-27,TSLA  150320C00210000,247,0.0235294117647058,call_near,TSLA,2015-03-20,21,2015-02-27,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.0235294117647058,panel_cbbo,0.057534246575342465,247,
2015-04-30,2015-03-31,2015-04-17,2015-04-17,TSLA_call_call_near,TSLA  150417C00195000,TSLA,call,call_near,3.8,195.0,188.7700080871582,206.7900037765503,1.0,1.0,1.0,206.7900037765503,206.7900037765503,1.0,11.790003776550293,2.102632572776393,0.3652455340723458,0.0,0.15376321079319116,-0.17841034340600181,0.3884063616394997,17,equity_option,,,,,,,,,,,,,2015-03-31,TSLA  150417C00195000,463,0.03174603174603163,call_near,TSLA,2015-04-17,17,2015-03-31,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.03174603174603163,panel_cbbo,0.04657534246575343,463,
2015-05-29,2015-04-30,2015-05-15,2015-05-15,TSLA_call_call_near,TSLA  150515C00237500,TSLA,call,call_near,6.93,237.5,226.04999542236328,248.8399887084961,1.0,1.0,1.0,248.8399887084961,248.8399887084961,1.0,11.339988708496094,0.6363620069979934,0.3746923257916552,0.0,0.1741709538527639,-0.39107225777978094,0.6621292577385902,15,equity_option,,,,,,,,,,,,,2015-04-30,TSLA  150515C00237500,40,0.027397260273972626,call_near,TSLA,2015-05-15,15,2015-04-30,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.027397260273972626,panel_cbbo,0.0410958904109589,40,
2015-06-30,2015-05-29,2015-06-19,2015-06-19,TSLA_call_call_near,TSLA  150619C00260000,TSLA,call,call_near,3.42,260.0,250.79998970031735,262.51001358032227,1.0,1.0,1.0,262.51001358032227,262.51001358032227,1.0,2.5100135803222656,-0.26607790049056557,0.32550904593998115,0.05956690287077249,0.22038353425656748,-0.16357342926638063,0.2982954777359963,21,equity_option,,,,,,,,,,,,,2015-05-29,TSLA  150619C00260000,123,0.0361458900381057,call_near,TSLA,2015-06-19,21,2015-05-29,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.0361458900381057,panel_cbbo,0.057534246575342465,123,
2015-07-31,2015-06-30,2015-07-17,2015-07-17,TSLA_call_call_near,TSLA  150717C00280000,TSLA,call,call_near,3.74,280.0,268.26001167297363,274.660005569458,1.0,1.0,1.0,274.660005569458,274.660005569458,1.0,0.0,-1.0,0.24565426379979666,0.003355673325965824,0.18206234066339747,-0.15761376011638095,0.3337130413889885,17,equity_option,,,,,,,,,,,,,2015-06-30,TSLA  150717C00280000,106,0.03726708074534148,call_near,TSLA,2015-07-17,17,2015-06-30,0.14353873028719022,option_parity_implied_borrow_proxy_same_expiry,,0.03726708074534148,panel_cbbo,0.04657534246575343,106,
2015-08-31,2015-07-31,2015-08-21,2015-08-21,TSLA_call_call_near,TSLA  150821C00280000,TSLA,call,call_near,7.0,280.0,266.1500072479248,230.77001094818115,1.0,1.0,1.0,230.77001094818115,230.77001094818115,1.0,0.0,-1.0,0.3713959910132966,0.0,0.24295572037096325,-0.2844548338361301,0.48563151365518586,21,equity_option,,,,,,,,,,,,,2015-07-31,TSLA  150821C00280000,73,0.027586206896551627,call_near,TSLA,2015-08-21,21,2015-07-31,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.027586206896551627,panel_cbbo,0.057534246575342465,73,
2015-09-30,2015-08-31,2015-09-18,2015-09-18,TSLA_call_call_near,TSLA  150918C00262500,TSLA,call,call_near,5.35,262.5,249.06000137329104,260.61999320983887,1.0,1.0,1.0,260.61999320983887,260.61999320983887,1.0,0.0,-1.0,0.35407738859792554,0.02344778214499596,0.2104160193005623,-0.28808305866914274,0.4879500879645349,18,equity_option,,,,,,,,,,,,,2015-08-31,TSLA  150918C00262500,206,0.023529411764705938,call_near,TSLA,2015-09-18,18,2015-08-31,0.005903746554338675,option_parity_implied_borrow_proxy_same_expiry,,0.023529411764705938,panel_cbbo,0.049315068493150684,206,
2015-10-30,2015-09-30,2015-10-16,2015-10-16,TSLA_call_call_near,TSLA  151016C00260000,TSLA,call,call_near,4.01,260.0,248.39999198913577,227.0099973678589,1.0,1.0,1.0,227.0099973678589,227.0099973678589,1.0,0.0,-1.0,0.364305841473334,5.60392234218743e-05,0.19627810428999623,-0.30988164193864076,0.5077432025313378,16,equity_option,,,,,,,,,,,,,2015-09-30,TSLA  151016C00260000,160,0.03278688524590167,call_near,TSLA,2015-10-16,16,2015-09-30,0.031037066267001156,option_parity_implied_borrow_proxy_same_expiry,,0.03278688524590167,panel_cbbo,0.043835616438356165,160,
2015-11-30,2015-10-30,2015-11-20,2015-11-20,TSLA_call_call_near,TSLA  151120C00217500,TSLA,call,call_near,6.8,217.5,206.92999362945557,220.00998973846436,1.0,1.0,1.0,220.00998973846436,220.00998973846436,1.0,2.5099897384643555,-0.6308838619905359,0.3749913313797724,0.0,0.18868192963685554,-0.2573152542648298,0.5657981575131417,21,equity_option,,,,,,,,,,,,,2015-10-30,TSLA  151120C00217500,191,0.028674203494347343,call_near,TSLA,2015-11-20,21,2015-10-30,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.028674203494347343,panel_cbbo,0.057534246575342465,191,
2015-12-31,2015-11-30,2015-12-18,2015-12-18,TSLA_call_call_near,TSLA  151218C00242500,TSLA,call,call_near,2.68,242.5,230.26000499725345,230.46000480651855,1.0,1.0,1.0,230.46000480651855,230.46000480651855,1.0,0.0,-1.0,0.2721782173368444,0.0,0.170602431012423,-0.1640687326745489,0.34097512606382363,18,equity_option,,,,,,,,,,,,,2015-11-30,TSLA  151218C00242500,72,0.023191635131933626,call_near,TSLA,2015-12-18,18,2015-11-30,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.023191635131933626,panel_cbbo,0.049315068493150684,72,
2016-01-29,2015-12-31,2016-01-15,2016-01-15,TSLA_call_call_near,TSLA  160115C00252500,TSLA,call,call_near,4.0,252.5,240.0100135803223,204.9900054931641,1.0,1.0,1.0,204.9900054931641,204.9900054931641,1.0,0.0,-1.0,0.2742451712019142,0.0,0.16218562855459415,-0.23962746222153708,0.43525109924078,15,equity_option,,,,,,,,,,,,,2015-12-31,TSLA  160115C00252500,99,0.04255319148936167,call_near,TSLA,2016-01-15,15,2015-12-31,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.04255319148936167,panel_cbbo,0.0410958904109589,99,
2016-02-29,2016-01-29,2016-02-19,2016-02-19,TSLA_call_call_near,TSLA  160219C00200000,TSLA,call,call_near,6.07,200.0,191.2000036239624,166.57999992370603,1.0,1.0,1.0,166.57999992370603,166.57999992370603,1.0,0.0,-1.0,0.3668517712729905,0.0005848834294696823,0.17240764521816365,-0.22940103851373905,0.5769118173003196,21,equity_option,,,,,,,,,,,,,2016-01-29,TSLA  160219C00200000,103,0.03690036900369004,call_near,TSLA,2016-02-19,21,2016-01-29,0.05921755331222594,option_parity_implied_borrow_proxy_same_expiry,,0.03690036900369004,panel_cbbo,0.057534246575342465,103,
2016-03-31,2016-02-29,2016-03-18,2016-03-18,TSLA_call_call_near,TSLA  160318C00202500,TSLA,call,call_near,4.15,202.5,191.92999362945557,232.7399969100952,1.0,1.0,1.0,232.7399969100952,232.7399969100952,1.0,30.239996910095186,6.28674624339643,0.36386264449398736,0.00031323680869136886,0.16029628629212225,-0.2617000238686762,0.6077685247540474,18,equity_option,,,,,,,,,,,,,2016-02-29,TSLA  160318C00202500,1099,0.04830917874396135,call_near,TSLA,2016-03-18,18,2016-02-29,0.07849185830570038,option_parity_implied_borrow_proxy_same_expiry,,0.04830917874396135,panel_cbbo,0.049315068493150684,1099,
2016-04-29,2016-03-31,2016-04-15,2016-04-15,TSLA_call_call_near,TSLA  160415C00245000,TSLA,call,call_near,5.1,245.0,229.76999759674072,254.5099925994873,1.0,1.0,1.0,254.5099925994873,254.5099925994873,1.0,9.509992599487305,0.8647044312720207,0.3020654957035869,0.06178008027723012,0.1596854990614228,-0.2877284717916373,0.6029537578463555,15,equity_option,,,,,,,,,,,,,2016-03-31,TSLA  160415C00245000,203,0.03305785123966945,call_near,TSLA,2016-04-15,15,2016-03-31,0.1527010450070551,option_parity_implied_borrow_proxy_same_expiry,,0.03305785123966945,panel_cbbo,0.0410958904109589,203,
2016-06-30,2016-05-31,2016-06-17,2016-06-17,TSLA_call_call_near,TSLA  160617C00240000,TSLA,call,call_near,1.3,240.0,223.22999954223633,215.47000408172607,1.0,1.0,1.0,215.47000408172607,215.47000408172607,1.0,0.0,-1.0,0.1901318032320628,4.712254390751275e-05,0.1311342408033776,-0.14177265888534296,0.3682186722159385,17,equity_option,,,,,,,,,,,,,2016-05-31,TSLA  160617C00240000,102,0.04761904761904766,call_near,TSLA,2016-06-17,17,2016-05-31,0.02544542184294002,option_parity_implied_borrow_proxy_same_expiry,,0.04761904761904766,panel_cbbo,0.04657534246575343,102,
2016-07-29,2016-06-30,2016-07-15,2016-07-15,TSLA_call_call_near,TSLA  160715C00232500,TSLA,call,call_near,0.86,232.5,212.2800064086914,220.3999900817871,1.0,1.0,1.0,220.3999900817871,220.3999900817871,1.0,0.0,-1.0,0.14255890076834515,0.0427831168600789,0.09614984400727516,-0.1134805987495977,0.43672568866014494,15,equity_option,,,,,,,,,,,,,2016-06-30,TSLA  160715C00232500,59,0.07843137254901968,call_near,TSLA,2016-07-15,15,2016-06-30,0.24448443677225923,option_parity_implied_borrow_proxy_same_expiry,,0.07843137254901968,panel_cbbo,0.0410958904109589,59,
2016-08-31,2016-07-29,2016-08-19,2016-08-19,TSLA_call_call_near,TSLA  160819C00250000,TSLA,call,call_near,4.54,250.0,234.79000568389893,225.0,1.0,1.0,1.0,225.0,225.0,1.0,0.0,-1.0,0.27943928997894335,0.052585776596030885,0.1863911729955346,-0.17032093468518994,0.5081270487666132,21,equity_option,,,,,,,,,,,,,2016-07-29,TSLA  160819C00250000,112,0.05405405405405406,call_near,TSLA,2016-08-19,21,2016-07-29,0.3686964474029226,option_parity_implied_borrow_proxy_same_expiry,,0.05405405405405406,panel_cbbo,0.057534246575342465,112,
2016-09-30,2016-08-31,2016-09-16,2016-09-16,TSLA_call_call_near,TSLA  160916C00222500,TSLA,call,call_near,1.25,222.5,212.0099973678589,205.3999900817871,1.0,1.0,1.0,205.3999900817871,205.3999900817871,1.0,0.0,-1.0,0.20181172371281303,0.05627664771654629,0.12503146475081495,-0.09578808032864017,0.29973549715280534,16,equity_option,,,,,,,,,,,,,2016-08-31,TSLA  160916C00222500,148,0.06201550387596905,call_near,TSLA,2016-09-16,16,2016-08-31,0.1790571584185861,option_parity_implied_borrow_proxy_same_expiry,,0.06201550387596905,panel_cbbo,0.043835616438356165,148,
2016-10-31,2016-09-30,2016-10-21,2016-10-21,TSLA_call_call_near,TSLA  161021C00225000,TSLA,call,call_near,1.24,225.0,204.03000354766849,200.0899887084961,1.0,1.0,1.0,200.0899887084961,200.0899887084961,1.0,0.0,-1.0,0.1116189970729689,0.014932184659309476,0.09202848186334553,-0.06720264922872299,0.37867430988550177,21,equity_option,,,,,,,,,,,,,2016-09-30,TSLA  161021C00225000,149,0.13725490196078444,call_near,TSLA,2016-10-21,21,2016-09-30,0.24368143738395887,option_parity_implied_borrow_proxy_same_expiry,,0.13725490196078444,panel_cbbo,0.057534246575342465,149,
2016-11-30,2016-10-31,2016-11-18,2016-11-18,TSLA_call_call_near,TSLA  161118C00212500,TSLA,call,call_near,1.69,212.5,197.73000240325928,185.0200080871582,1.0,1.0,1.0,185.0200080871582,185.0200080871582,1.0,0.0,-1.0,0.24345888547115582,0.05897484544373434,0.13837688061177275,-0.16280238408874004,0.42603640545606614,18,equity_option,,,,,,,,,,,,,2016-10-31,TSLA  161118C00212500,89,0.0389160829704952,call_near,TSLA,2016-11-18,18,2016-10-31,0.015310186220048339,option_parity_implied_borrow_proxy_same_expiry,,0.0389160829704952,panel_cbbo,0.049315068493150684,89,
2016-12-30,2016-11-30,2016-12-16,2016-12-16,TSLA_call_call_near,TSLA  161216C00200000,TSLA,call,call_near,1.59,200.0,189.40000534057617,202.49000072479248,1.0,1.0,1.0,202.49000072479248,202.49000072479248,1.0,2.4900007247924805,0.5660381916933839,0.23297772083196436,0.0820680194881034,0.12083078762474223,-0.11704129580948419,0.3361007557034492,16,equity_option,,,,,,,,,,,,,2016-11-30,TSLA  161216C00200000,305,0.05161290322580649,call_near,TSLA,2016-12-16,16,2016-11-30,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.05161290322580649,panel_cbbo,0.043835616438356165,305,
2017-01-31,2016-12-30,2017-01-20,2017-01-20,TSLA_call_call_near,TSLA  170120C00225000,TSLA,call,call_near,3.65,225.0,213.69000434875488,244.7299861907959,1.0,1.0,1.0,244.7299861907959,244.7299861907959,1.0,19.7299861907959,4.4054756687112056,0.34262558195733805,0.05096088030073854,0.1925657786680627,-0.20470154846884192,0.43296709493398666,21,equity_option,,,,,,,,,,,,,2016-12-30,TSLA  170120C00225000,94,0.05405405405405398,call_near,TSLA,2017-01-20,21,2016-12-30,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.05405405405405398,panel_cbbo,0.057534246575342465,94,
2017-02-28,2017-01-31,2017-02-17,2017-02-17,TSLA_call_call_near,TSLA  170217C00260000,TSLA,call,call_near,5.32,260.0,251.9300079345703,272.22999572753906,1.0,1.0,1.0,272.22999572753906,272.22999572753906,1.0,12.229995727539062,1.2988713773569667,0.3390238762566518,0.0027710863225084417,0.19856605310453562,-0.21549659362870077,0.4217521092772484,17,equity_option,,,,,,,,,,,,,2017-01-31,TSLA  170217C00260000,103,0.059830152497488756,call_near,TSLA,2017-02-17,17,2017-01-31,0.1724647954862386,option_parity_implied_borrow_proxy_same_expiry,,0.059830152497488756,panel_cbbo,0.04657534246575343,103,
2017-03-31,2017-02-28,2017-03-17,2017-03-17,TSLA_call_call_near,TSLA  170317C00275000,TSLA,call,call_near,0.82,275.0,249.9900054931641,261.49998664855957,1.0,1.0,1.0,261.49998664855957,261.49998664855957,1.0,0.0,-1.0,0.10298815902848885,0.031736986904862874,0.09619205354649422,-0.08384214121712585,0.3439004635214805,17,equity_option,,,,,,,,,,,,,2017-02-28,TSLA  170317C00275000,77,0.05940594059405946,call_near,TSLA,2017-03-17,17,2017-02-28,0.05908887469086496,option_parity_implied_borrow_proxy_same_expiry,,0.05940594059405946,panel_cbbo,0.04657534246575343,77,
2017-04-28,2017-03-31,2017-04-21,2017-04-21,TSLA_call_call_near,TSLA  170421C00305000,TSLA,call,call_near,1.47,305.0,278.29999923706055,305.5999946594238,1.0,1.0,1.0,305.5999946594238,305.5999946594238,1.0,0.5999946594238281,-0.5918403677388924,0.13157679364878333,0.0,0.14273006571698946,-0.11313769834372112,0.32737957850694654,21,equity_option,,,,,,,,,,,,,2017-03-31,TSLA  170421C00305000,1477,0.05442176870748304,call_near,TSLA,2017-04-21,21,2017-03-31,0.0017185920266318867,option_parity_implied_borrow_proxy_same_expiry,,0.05442176870748304,panel_cbbo,0.057534246575342465,1477,
