return_date,decision_date,expiry,payoff_date,asset_id,symbol,underlying,kind,moneyness_bucket,mark,strike,start_spot,payoff_raw_close,decision_split_factor,payoff_split_factor,split_factor_ratio,terminal_spot_proxy,expiry_spot_proxy,expiry_weight,payoff_proxy,option_return,delta,gamma,vega,theta,iv_proxy,expiry_days,asset_class,state_snapshot_date,underlying_or_forward,right,entry_price,vix_close_proxy_settlement,exact_minus_vix_close_proxy,terminal_forward_proxy,exit_price,settlement_source,greek_model,vx_contract,train_end_date
2017-02-28,2017-01-31,2017-02-17,2017-02-17,TSLA_call_call_near,TSLA  170217C00260000,TSLA,call,call_near,5.32,260.0,251.9300079345703,272.22999572753906,1.0,1.0,1.0,272.22999572753906,272.22999572753906,1.0,12.229995727539062,1.2988713773569667,0.3390238762566518,0.0027710863225084417,0.19856605310453562,-0.21549659362870077,0.4217521092772484,17,equity_option,,,,,,,,,,,,
2017-03-31,2017-02-28,2017-03-17,2017-03-17,TSLA_call_call_near,TSLA  170317C00275000,TSLA,call,call_near,0.82,275.0,249.9900054931641,261.49998664855957,1.0,1.0,1.0,261.49998664855957,261.49998664855957,1.0,0.0,-1.0,0.10298815902848885,0.031736986904862874,0.09619205354649422,-0.08384214121712585,0.3439004635214805,17,equity_option,,,,,,,,,,,,
2017-04-28,2017-03-31,2017-04-21,2017-04-21,TSLA_call_call_near,TSLA  170421C00305000,TSLA,call,call_near,1.47,305.0,278.29999923706055,305.5999946594238,1.0,1.0,1.0,305.5999946594238,305.5999946594238,1.0,0.5999946594238281,-0.5918403677388924,0.13157679364878333,0.0,0.14273006571698946,-0.11313769834372112,0.32737957850694654,21,equity_option,,,,,,,,,,,,
2017-05-31,2017-04-28,2017-05-19,2017-05-19,TSLA_call_call_near,TSLA  170519C00330000,TSLA,call,call_near,5.44,330.0,314.06999588012695,310.8300018310547,1.0,1.0,1.0,310.8300018310547,310.8300018310547,1.0,0.0,-1.0,0.3188197088477049,0.0008404528642149933,0.26561298074508527,-0.23015215393816746,0.4468213214755059,21,equity_option,,,,,,,,,,,,
2017-06-30,2017-05-31,2017-06-16,2017-06-16,TSLA_call_call_near,TSLA  170616C00365000,TSLA,call,call_near,2.1,365.0,341.00998878479004,371.40000343322754,1.0,1.0,1.0,371.40000343322754,371.40000343322754,1.0,6.400003433227539,2.0476206824893044,0.1746047839055197,0.0013847628755476596,0.18372714682489102,-0.19973930761013792,0.38158415044546123,16,equity_option,,,,,,,,,,,,
2017-07-31,2017-06-30,2017-07-21,2017-07-21,TSLA_call_call_near,TSLA  170721C00385000,TSLA,call,call_near,5.0,385.0,361.60998344421387,328.4000015258789,1.0,1.0,1.0,328.4000015258789,328.4000015258789,1.0,0.0,-1.0,0.27613064769327167,0.0,0.2917606241517844,-0.26604589700955916,0.3754843330979347,21,equity_option,,,,,,,,,,,,
2017-08-31,2017-07-31,2017-08-18,2017-08-18,TSLA_call_call_near,TSLA  170818C00340000,TSLA,call,call_near,8.01,340.0,323.4700012207031,347.45999336242676,1.0,1.0,1.0,347.45999336242676,347.45999336242676,1.0,7.459993362426758,-0.06866499844859453,0.38073575451706404,0.0,0.27301851289384244,-0.556584333124226,0.719296121275425,18,equity_option,,,,,,,,,,,,
2017-09-29,2017-08-31,2017-09-15,2017-09-15,TSLA_call_call_near,TSLA  170915C00390000,TSLA,call,call_near,0.84,390.0,355.90001106262207,379.81000900268555,1.0,1.0,1.0,379.81000900268555,379.81000900268555,1.0,0.0,-1.0,0.08082510016445867,8.564110232612183e-06,0.10817927383081591,-0.11618935812726017,0.31976583346128473,15,equity_option,,,,,,,,,,,,
2017-10-31,2017-09-29,2017-10-20,2017-10-20,TSLA_call_call_near,TSLA  171020C00360000,TSLA,call,call_near,4.97,360.0,341.09999656677246,345.0999927520752,1.0,1.0,1.0,345.0999927520752,345.0999927520752,1.0,0.0,-1.0,0.2733432753106972,1.333605230885158e-06,0.27290824378298234,-0.23406510406309078,0.35615374132394795,21,equity_option,,,,,,,,,,,,
2017-11-30,2017-10-31,2017-11-17,2017-11-17,TSLA_call_call_near,TSLA  171117C00350000,TSLA,call,call_near,7.25,350.0,331.5299892425537,315.04998207092285,1.0,1.0,1.0,315.04998207092285,315.04998207092285,1.0,0.0,-1.0,0.3200471700497479,0.0014244912433656924,0.2525770217813331,-0.34990356429197433,0.5927150767445566,17,equity_option,,,,,,,,,,,,
2017-12-29,2017-11-30,2017-12-15,2017-12-15,TSLA_call_call_near,TSLA  171215C00320000,TSLA,call,call_near,4.3,320.0,308.85000228881836,343.45001220703125,1.0,1.0,1.0,343.45001220703125,343.45001220703125,1.0,23.45001220703125,4.4534912109375,0.3243405258907717,0.03372822726640445,0.23254286749254177,-0.2680830631477171,0.3572409083008766,15,equity_option,,,,,,,,,,,,
2018-01-31,2017-12-29,2018-01-19,2018-01-19,TSLA_call_call_near,TSLA  180119C00340000,TSLA,call,call_near,2.49,340.0,311.3499927520752,350.0200080871582,1.0,1.0,1.0,350.0200080871582,350.0200080871582,1.0,10.020008087158203,3.024099633396868,0.19815566234771623,0.0,0.20884134091606857,-0.2002496032040808,0.39400431791543955,21,equity_option,,,,,,,,,,,,
2018-02-28,2018-01-31,2018-02-16,2018-02-16,TSLA_call_call_near,TSLA  180216C00380000,TSLA,call,call_near,5.4,380.0,354.30999755859375,335.48998832702637,1.0,1.0,1.0,335.48998832702637,335.48998832702637,1.0,0.0,-1.0,0.22730201686544188,0.007190116366595363,0.2247889840193749,-0.275526619848109,0.45489520517587667,16,equity_option,,,,,,,,,,,,
2018-04-30,2018-02-28,2018-03-16,2018-03-16,TSLA_call_call_near,TSLA  180316C00375000,TSLA,call,call_near,1.72,375.0,343.05999755859375,321.34998321533203,1.0,1.0,1.0,321.34998321533203,321.34998321533203,1.0,0.0,-1.0,0.13230184716468785,0.0,0.1541724592859208,-0.1800284103085643,0.3642097439885139,16,equity_option,,,,,,,,,,,,
2018-05-31,2018-04-30,2018-05-18,2018-05-18,TSLA_call_call_near,TSLA  180518C00310000,TSLA,call,call_near,8.38,310.0,293.8999843597412,276.8199920654297,1.0,1.0,1.0,276.8199920654297,276.8199920654297,1.0,0.0,-1.0,0.3747938608750364,0.0,0.2490827331340238,-0.39637348035673803,0.5597674801707269,18,equity_option,,,,,,,,,,,,
2018-06-29,2018-05-31,2018-06-15,2018-06-15,TSLA_call_call_near,TSLA  180615C00300000,TSLA,call,call_near,3.15,300.0,284.7300052642822,358.1700038909912,1.0,1.0,1.0,358.1700038909912,358.1700038909912,1.0,58.17000389099121,17.46666790190197,0.2716194809578273,1.2354442839457933e-06,0.19237341828328053,-0.2424200151516409,0.37194627214670173,15,equity_option,,,,,,,,,,,,
2018-07-31,2018-06-29,2018-07-20,2018-07-20,TSLA_call_call_near,TSLA  180720C00360000,TSLA,call,call_near,11.54,360.0,342.9499912261963,313.57998847961426,1.0,1.0,1.0,313.57998847961426,313.57998847961426,1.0,0.0,-1.0,0.3774773434721176,0.0,0.3132223340522487,-0.42632328751458815,0.55699234341383,21,equity_option,,,,,,,,,,,,
2018-08-31,2018-07-31,2018-08-17,2018-08-17,TSLA_call_call_near,TSLA  180817C00320000,TSLA,call,call_near,8.2,320.0,298.1399917602539,305.50000190734863,1.0,1.0,1.0,305.50000190734863,305.50000190734863,1.0,0.0,-1.0,0.3509313104243339,0.00020783955127063694,0.23812379399331413,-0.4378526457545666,0.6809818298220633,17,equity_option,,,,,,,,,,,,
2018-09-28,2018-08-31,2018-09-21,2018-09-21,TSLA_call_call_near,TSLA  180921C00325000,TSLA,call,call_near,4.65,325.0,301.6599941253662,299.10000801086426,1.0,1.0,1.0,299.10000801086426,299.10000801086426,1.0,0.0,-1.0,0.2746443253643151,8.287510442183186e-06,0.24267968299074727,-0.2536623274287013,0.4371739066243172,21,equity_option,,,,,,,,,,,,
2018-10-31,2018-09-28,2018-10-19,2018-10-19,TSLA_call_call_near,TSLA  181019C00290000,TSLA,call,call_near,8.31,290.0,264.76999282836914,259.9999809265137,1.0,1.0,1.0,259.9999809265137,259.9999809265137,1.0,0.0,-1.0,0.28548451976348366,1.3737551942146748e-05,0.21513438684918568,-0.34347302803618085,0.6638577578663827,21,equity_option,,,,,,,,,,,,
2018-11-30,2018-10-31,2018-11-16,2018-11-16,TSLA_call_call_near,TSLA  181116C00360000,TSLA,call,call_near,7.08,360.0,337.32001304626465,354.30999755859375,1.0,1.0,1.0,354.30999755859375,354.30999755859375,1.0,0.0,-1.0,0.2847457251217856,0.02624992176605763,0.231515262453027,-0.38245612288981246,0.5765470441699028,16,equity_option,,,,,,,,,,,,
2018-12-31,2018-11-30,2018-12-21,2018-12-21,TSLA_call_call_near,TSLA  181221C00375000,TSLA,call,call_near,7.5,375.0,350.4800033569336,319.77001190185547,1.0,1.0,1.0,319.77001190185547,319.77001190185547,1.0,0.0,-1.0,0.22168073668974553,0.002860352714451839,0.2474821374826856,-0.20543503721747758,0.47454884766340255,21,equity_option,,,,,,,,,,,,
2019-01-31,2018-12-31,2019-01-18,2019-01-18,TSLA_call_call_near,TSLA  190118C00350000,TSLA,call,call_near,10.0,350.0,332.7999973297119,302.26000785827637,1.0,1.0,1.0,302.26000785827637,302.26000785827637,1.0,0.0,-1.0,0.3808378440457085,0.0,0.2814467051955526,-0.5452634475094182,0.6774711864590646,18,equity_option,,,,,,,,,,,,
2019-02-28,2019-01-31,2019-02-15,2019-02-15,TSLA_call_call_near,TSLA  190215C00320000,TSLA,call,call_near,7.2,320.0,307.02000617980957,307.88000106811523,1.0,1.0,1.0,307.88000106811523,307.88000106811523,1.0,0.0,-1.0,0.3696466307283835,1.2501115128035966e-08,0.23583707488631958,-0.41347916591644474,0.5153784048199654,15,equity_option,,,,,,,,,,,,
2019-04-30,2019-02-28,2019-03-15,2019-03-15,TSLA_call_call_near,TSLA  190315C00350000,TSLA,call,call_near,3.05,350.0,319.87998962402344,275.42999267578125,1.0,1.0,1.0,275.42999267578125,275.42999267578125,1.0,0.0,-1.0,0.17740847724550887,0.0003555401896664517,0.16851945608522148,-0.2597973305373795,0.49934746018648146,15,equity_option,,,,,,,,,,,,
2019-05-31,2019-04-30,2019-05-17,2019-05-17,TSLA_call_call_near,TSLA  190517C00250000,TSLA,call,call_near,5.55,250.0,238.6900091171265,211.030011177063,1.0,1.0,1.0,211.030011177063,211.030011177063,1.0,0.0,-1.0,0.37251279662420034,0.0,0.1965855338861799,-0.2775104902077121,0.46412420378923414,17,equity_option,,,,,,,,,,,,
2019-06-28,2019-05-31,2019-06-21,2019-06-21,TSLA_call_call_near,TSLA  190621C00195000,TSLA,call,call_near,6.6,195.0,185.15999794006348,221.85999870300293,1.0,1.0,1.0,221.85999870300293,221.85999870300293,1.0,26.85999870300293,3.0696967731822626,0.3808204431953668,0.0,0.16933977023552543,-0.25622327103778986,0.6174004427075386,21,equity_option,,,,,,,,,,,,
2019-07-31,2019-06-28,2019-07-19,2019-07-19,TSLA_call_call_near,TSLA  190719C00240000,TSLA,call,call_near,6.1,240.0,223.459997177124,258.17999839782715,1.0,1.0,1.0,258.17999839782715,258.17999839782715,1.0,18.17999839782715,1.9803276062011719,0.32737379411093565,0.07889872230572718,0.1928318802902355,-0.24960481493206288,0.5774935469985008,21,equity_option,,,,,,,,,,,,
2019-08-30,2019-07-31,2019-08-16,2019-08-16,TSLA_call_call_near,TSLA  190816C00250000,TSLA,call,call_near,4.7,250.0,241.60998344421387,219.9400091171265,1.0,1.0,1.0,219.9400091171265,219.9400091171265,1.0,0.0,-1.0,0.3686640375275206,0.0,0.19187494654004644,-0.2390087570390147,0.384976778972149,16,equity_option,,,,,,,,,,,,
2019-09-30,2019-08-30,2019-09-20,2019-09-20,TSLA_call_call_near,TSLA  190920C00232500,TSLA,call,call_near,5.95,232.5,225.60999870300293,240.6199836730957,1.0,1.0,1.0,240.6199836730957,240.6199836730957,1.0,8.119983673095703,0.36470313833541224,0.37684862555383486,0.01161484628561209,0.20411301180016805,-0.20682692790461488,0.4156737491726876,21,equity_option,,,,,,,,,,,,
2019-10-31,2019-09-30,2019-10-18,2019-10-18,TSLA_call_call_near,TSLA  191018C00265000,TSLA,call,call_near,1.83,265.0,240.87000846862793,256.949987411499,1.0,1.0,1.0,256.949987411499,256.949987411499,1.0,0.0,-1.0,0.16582224699465217,0.052218115923880135,0.13252937960537514,-0.1368612779851126,0.4158406388401986,18,equity_option,,,,,,,,,,,,
2019-11-29,2019-10-31,2019-11-15,2019-11-15,TSLA_call_call_near,TSLA  191115C00335000,TSLA,call,call_near,3.25,335.0,314.92000579833984,352.1700096130371,1.0,1.0,1.0,352.1700096130371,352.1700096130371,1.0,17.17000961303711,4.283079880934495,0.21721709865806804,0.027083270944600002,0.18064152520743998,-0.22932059647319347,0.3789866319775581,15,equity_option,,,,,,,,,,,,
2019-12-31,2019-11-29,2019-12-20,2019-12-20,TSLA_call_call_near,TSLA  191220C00340000,TSLA,call,call_near,6.85,340.0,329.9400043487549,405.5900001525879,1.0,1.0,1.0,405.5900001525879,405.5900001525879,1.0,65.59000015258789,8.57518250402743,0.3595499295249663,0.0002167928553480307,0.29642755495365153,-0.24424072384808238,0.35125195337533954,21,equity_option,,,,,,,,,,,,
2020-01-31,2019-12-31,2020-01-17,2020-01-17,TSLA_call_call_near,TSLA  200117C00450000,TSLA,call,call_near,5.27,450.0,418.3299922943115,510.4999923706054,1.0,1.0,1.0,510.4999923706054,510.4999923706054,1.0,60.49999237060541,10.480074453625317,0.24864662176434812,0.026365442459750917,0.2882756012633674,-0.3835530584095874,0.4456578620791436,17,equity_option,,,,,,,,,,,,
2020-02-28,2020-01-31,2020-02-21,2020-02-21,TSLA_call_call_near,TSLA  200221C00700000,TSLA,call,call_near,15.5,700.0,650.570011138916,900.9999847412108,1.0,1.0,1.0,900.9999847412108,900.9999847412108,1.0,200.99998474121082,11.96774095104586,0.26912283208880866,0.0014613138964666508,0.5124605983709593,-0.6282208387616688,0.5493547569870949,21,equity_option,,,,,,,,,,,,
2020-03-31,2020-02-28,2020-03-20,2020-03-20,TSLA_call_call_near,TSLA  200320C00700000,TSLA,call,call_near,49.37,700.0,667.9899787902832,427.5300121307373,1.0,1.0,1.0,427.5300121307373,427.5300121307373,1.0,0.0,-1.0,0.4871218883983523,5.1335442363273815e-05,0.6424635609741225,-1.4977156219284637,1.0081451815962794,21,equity_option,,,,,,,,,,,,
2020-04-30,2020-03-31,2020-04-17,2020-04-17,TSLA_call_call_near,TSLA  200417C00550000,TSLA,call,call_near,30.3,550.0,524.0000152587891,753.8900184631348,1.0,1.0,1.0,753.8900184631348,753.8900184631348,1.0,203.89001846313477,5.729043513634811,0.45676460475635866,0.00023843347829157453,0.44481061167084507,-1.158603773643616,1.0180834612965584,17,equity_option,,,,,,,,,,,,
2020-05-29,2020-04-30,2020-05-15,2020-05-15,TSLA_call_call_near,TSLA  200515C00840000,TSLA,call,call_near,36.05,840.0,781.8799781799316,799.1699981689453,1.0,1.0,1.0,799.1699981689453,799.1699981689453,1.0,0.0,-1.0,0.3775566852382701,8.401752652860398e-09,0.6081596799995261,-1.556370130473237,0.7568796743988992,15,equity_option,,,,,,,,,,,,
2020-06-30,2020-05-29,2020-06-19,2020-06-19,TSLA_call_call_near,TSLA  200619C00890000,TSLA,call,call_near,23.35,890.0,835.0000190734863,1000.9000396728516,1.0,1.0,1.0,1000.9000396728516,1000.9000396728516,1.0,110.90003967285156,3.7494663671456765,0.29656265385044794,0.005899222437187689,0.6872708362791361,-0.6849802773776688,0.5375461209416388,21,equity_option,,,,,,,,,,,,
2020-07-31,2020-06-30,2020-07-17,2020-07-17,TSLA_call_call_near,TSLA  200717C01150000,TSLA,call,call_near,32.0,1150.0,1079.810028076172,1500.8399963378906,1.0,1.0,1.0,1500.8399963378906,1500.8399963378906,1.0,350.8399963378906,9.963749885559082,0.32610023111952713,0.0003980484435066914,0.8287506496877555,-1.3893421888178885,0.7165329052090645,17,equity_option,,,,,,,,,,,,
2020-08-31,2020-07-31,2020-08-21,2020-08-21,TSLA_call_call_near,TSLA  200821C01500000,TSLA,call,call_near,64.4,1500.0,1430.7600402832031,2049.979934692383,1.0,1.0,1.0,2049.979934692383,2049.979934692383,1.0,549.9799346923828,7.540061097707808,0.3823797510843201,0.0005061607017329392,1.3016059028467142,-2.1515712698185183,0.6854258632540702,21,equity_option,,,,,,,,,,,,
2020-10-30,2020-09-30,2020-10-16,2020-10-16,TSLA_call_call_near,TSLA  201016C00450000,TSLA,call,call_near,19.5,450.0,429.0099792480469,439.6700134277344,5.0,5.0,1.0,439.6700134277344,439.6700134277344,1.0,0.0,-1.0,0.381691361010454,0.009117042168292646,0.33802509647027934,-0.8190589242051409,0.8044992568850518,16,equity_option,,,,,,,,,,,,
2020-11-30,2020-10-30,2020-11-20,2020-11-20,TSLA_call_call_near,TSLA  201120C00400000,TSLA,call,call_near,19.37,400.0,388.0399932861328,489.6100158691406,5.0,5.0,1.0,489.6100158691406,489.6100158691406,1.0,89.61001586914062,3.6262269421342603,0.48031325491122795,0.0,0.37426200234626245,-0.5940202770193146,0.6581489391684532,21,equity_option,,,,,,,,,,,,
2020-12-31,2020-11-30,2020-12-18,2020-12-18,TSLA_call_call_near,TSLA  201218C00600000,TSLA,call,call_near,38.55,600.0,567.5999908447266,695.0000152587891,5.0,5.0,1.0,695.0000152587891,695.0000152587891,1.0,95.00001525878906,1.464332432134606,0.48465666874739094,0.0064560915346981405,0.5110763775547927,-1.4909190841280022,1.0391210959553718,18,equity_option,,,,,,,,,,,,
2021-01-29,2020-12-31,2021-01-15,2021-01-15,TSLA_call_call_near,TSLA  210115C00730000,TSLA,call,call_near,23.55,730.0,705.6699829101562,826.1599731445312,5.0,5.0,1.0,826.1599731445312,826.1599731445312,1.0,96.15997314453125,3.083226035861199,0.3859137975699118,0.009020161159307235,0.5391228436803823,-1.0546701672433372,0.5815906883358957,15,equity_option,,,,,,,,,,,,
2021-02-26,2021-01-29,2021-02-19,2021-02-19,TSLA_call_call_near,TSLA  210219C00820000,TSLA,call,call_near,45.0,820.0,793.530029296875,781.2999572753906,5.0,5.0,1.0,781.2999572753906,781.2999572753906,1.0,0.0,-1.0,0.49465402240685674,0.0,0.7635571216848867,-1.7634124808771645,0.9577933768391609,21,equity_option,,,,,,,,,,,,
2021-03-31,2021-02-26,2021-03-19,2021-03-19,TSLA_call_call_near,TSLA  210319C00720000,TSLA,call,call_near,28.1,720.0,675.5000152587891,654.8699798583984,5.0,5.0,1.0,654.8699798583984,654.8699798583984,1.0,0.0,-1.0,0.37161738746903306,2.0389134956396665e-05,0.6138781238971605,-0.9633400154924168,0.6747413483262061,21,equity_option,,,,,,,,,,,,
2021-04-30,2021-03-31,2021-04-16,2021-04-16,TSLA_call_call_near,TSLA  210416C00730000,TSLA,call,call_near,11.92,730.0,667.9299774169922,739.7800140380859,5.0,5.0,1.0,739.7800140380859,739.7800140380859,1.0,9.780014038085938,-0.1795290236505086,0.27962749620201016,0.0,0.47451578327945604,-0.8759552850836805,0.5813522745251656,16,equity_option,,,,,,,,,,,,
2021-06-30,2021-04-30,2021-05-21,2021-05-21,TSLA_call_call_near,TSLA  210521C00760000,TSLA,call,call_near,14.3,760.0,709.4399871826172,580.8799896240234,5.0,5.0,1.0,580.8799896240234,580.8799896240234,1.0,0.0,-1.0,0.19926267563949157,0.001055666213607407,0.46633659424880436,-0.3302171041865183,0.43080587373971946,21,equity_option,,,,,,,,,,,,
2021-07-30,2021-06-30,2021-07-16,2021-07-16,TSLA_call_call_near,TSLA  210716C00750000,TSLA,call,call_near,8.09,750.0,679.6999969482422,644.2200164794922,5.0,5.0,1.0,644.2200164794922,644.2200164794922,1.0,0.0,-1.0,0.19823741163742795,0.0,0.39719045582602525,-0.6645339385869393,0.5267245180726052,16,equity_option,,,,,,,,,,,,
2021-08-31,2021-07-30,2021-08-20,2021-08-20,TSLA_call_call_near,TSLA  210820C00720000,TSLA,call,call_near,16.4,720.0,687.1999969482422,680.2599792480469,5.0,5.0,1.0,680.2599792480469,680.2599792480469,1.0,0.0,-1.0,0.3346295780757378,0.0004760965305616173,0.5968787755441458,-0.5887763215031452,0.48672464097738266,21,equity_option,,,,,,,,,,,,
2021-09-30,2021-08-31,2021-09-17,2021-09-17,TSLA_call_call_near,TSLA  210917C00790000,TSLA,call,call_near,4.35,790.0,735.7200164794922,759.489990234375,5.0,5.0,1.0,759.489990234375,759.489990234375,1.0,0.0,-1.0,0.17202757961741263,0.010950263349896619,0.41048244001397344,-0.40797063945053713,0.32735454505681993,17,equity_option,,,,,,,,,,,,
2021-10-29,2021-09-30,2021-10-15,2021-10-15,TSLA_call_call_near,TSLA  211015C00850000,TSLA,call,call_near,4.41,850.0,775.4800415039062,843.030029296875,5.0,5.0,1.0,843.030029296875,843.030029296875,1.0,0.0,-1.0,0.15256104083717104,0.01076217343876866,0.3666425654873074,-0.488295953437337,0.4300918243765831,15,equity_option,,,,,,,,,,,,
2021-11-30,2021-10-29,2021-11-19,2021-11-19,TSLA_call_call_near,TSLA  211119C01200000,TSLA,call,call_near,33.4,1200.0,1114.000030517578,1137.0599670410156,5.0,5.0,1.0,1137.0599670410156,1137.0599670410156,1.0,0.0,-1.0,0.3593085400913093,4.974643610975137e-05,1.0011351080399549,-1.4411356652809246,0.6423206462740898,21,equity_option,,,,,,,,,,,,
2021-12-31,2021-11-30,2021-12-17,2021-12-17,TSLA_call_call_near,TSLA  211217C01200000,TSLA,call,call_near,42.65,1200.0,1144.760009765625,932.5699768066406,5.0,5.0,1.0,932.5699768066406,932.5699768066406,1.0,0.0,-1.0,0.3763642891575463,0.0,0.9377543807402708,-1.8473842892525099,0.6593112064957618,17,equity_option,,,,,,,,,,,,
2022-01-31,2021-12-31,2022-01-21,2022-01-21,TSLA_call_call_near,TSLA  220121C01100000,TSLA,call,call_near,40.1,1100.0,1056.780029296875,943.8999938964844,5.0,5.0,1.0,943.8999938964844,943.8999938964844,1.0,0.0,-1.0,0.38397020909082896,0.003126041298068681,0.9588584071154932,-1.3406667087472215,0.579849075448513,21,equity_option,,,,,,,,,,,,
2022-02-28,2022-01-31,2022-02-18,2022-02-18,TSLA_call_call_near,TSLA  220218C01000000,TSLA,call,call_near,28.0,1000.0,936.719970703125,856.9800109863281,5.0,5.0,1.0,856.9800109863281,856.9800109863281,1.0,0.0,-1.0,0.37480612789494727,1.914867514096891e-08,0.7960322198506233,-1.4002991212608045,0.6262062568068505,18,equity_option,,,,,,,,,,,,
2022-04-29,2022-02-28,2022-03-18,2022-03-18,TSLA_call_call_near,TSLA  220318C00900000,TSLA,call,call_near,35.65,900.0,870.4300231933594,905.3899841308594,5.0,5.0,1.0,905.3899841308594,905.3899841308594,1.0,5.389984130859375,-0.8488082992746319,0.4232464019452884,0.0003013067012553753,0.7406359691492831,-1.1468128597189136,0.7241645312905312,18,equity_option,,,,,,,,,,,,
2022-05-31,2022-04-29,2022-05-20,2022-05-20,TSLA_call_call_near,TSLA  220520C00900000,TSLA,call,call_near,45.95,900.0,870.7599792480469,663.9000091552734,5.0,5.0,1.0,663.9000091552734,663.9000091552734,1.0,0.0,-1.0,0.4826620434598922,0.0,0.840720631011083,-1.4198113099898961,0.6989355818390846,21,equity_option,,,,,,,,,,,,
2022-06-30,2022-05-31,2022-06-17,2022-06-17,TSLA_call_call_near,TSLA  220617C00800000,TSLA,call,call_near,28.7,800.0,758.2599792480469,650.2799835205078,5.0,5.0,1.0,650.2799835205078,650.2799835205078,1.0,0.0,-1.0,0.3786825353939098,0.0,0.623291753838418,-1.304505636714186,0.6980522586703299,17,equity_option,,,,,,,,,,,,
2022-07-29,2022-06-30,2022-07-15,2022-07-15,TSLA_call_call_near,TSLA  220715C00740000,TSLA,call,call_near,13.5,740.0,673.4199829101562,720.1999969482422,5.0,5.0,1.0,720.1999969482422,720.1999969482422,1.0,0.0,-1.0,0.2848038466075964,0.0,0.4651099909276215,-1.1330083888410947,0.7145123481631279,15,equity_option,,,,,,,,,,,,
2022-08-31,2022-07-29,2022-08-19,2022-08-19,TSLA_call_call_near,TSLA  220819C00920000,TSLA,call,call_near,31.2,920.0,891.4499816894531,889.9999694824219,5.0,5.0,1.0,889.9999694824219,889.9999694824219,1.0,0.0,-1.0,0.29236114053860784,0.0026880815658997404,0.7159834523068878,-0.415002908169809,0.3923366133093834,21,equity_option,,,,,,,,,,,,
2022-09-30,2022-08-31,2022-09-16,2022-09-16,TSLA_call_call_near,TSLA  220916C00290000,TSLA,call,call_near,5.98,290.0,275.6099853515625,303.3500061035156,15.0,15.0,1.0,303.3500061035156,303.3500061035156,1.0,13.350006103515625,1.232442492226693,0.34847316925063093,0.03511481504561789,0.21926919406390208,-0.350963377935515,0.4928602203965188,16,equity_option,,,,,,,,,,,,
2022-10-31,2022-09-30,2022-10-21,2022-10-21,TSLA_call_call_near,TSLA  221021C00280000,TSLA,call,call_near,12.18,280.0,265.25,214.44000244140625,15.0,15.0,1.0,214.44000244140625,214.44000244140625,1.0,0.0,-1.0,0.3842977520245571,0.0,0.2426753119974611,-0.40982833706416244,0.6881413965582845,21,equity_option,,,,,,,,,,,,
2022-11-30,2022-10-31,2022-11-18,2022-11-18,TSLA_call_call_near,TSLA  221118C00250000,TSLA,call,call_near,3.82,250.0,227.5399932861328,180.19000244140625,15.0,15.0,1.0,180.19000244140625,180.19000244140625,1.0,0.0,-1.0,0.251918160244309,0.05629035303432814,0.1613466195601764,-0.24410427817846747,0.5532170607209208,18,equity_option,,,,,,,,,,,,
2022-12-30,2022-11-30,2022-12-16,2022-12-16,TSLA_call_call_near,TSLA  221216C00205000,TSLA,call,call_near,5.64,205.0,194.6999969482422,150.22999572753906,15.0,15.0,1.0,150.22999572753906,150.22999572753906,1.0,0.0,-1.0,0.37755126757521873,0.0,0.1558509501976888,-0.29783416669368545,0.5885428350567818,16,equity_option,,,,,,,,,,,,
2023-01-31,2022-12-30,2023-01-20,2023-01-20,TSLA_call_call_near,TSLA  230120C00130000,TSLA,call,call_near,7.15,130.0,123.18000030517578,133.4199981689453,15.0,15.0,1.0,133.4199981689453,133.4199981689453,1.0,3.4199981689453125,-0.5216785777698865,0.42166916732819026,0.09650282846326987,0.11245615119727155,-0.23204364003901023,0.8366624720215798,21,equity_option,,,,,,,,,,,,
2023-02-28,2023-01-31,2023-02-17,2023-02-17,TSLA_call_call_near,TSLA  230217C00190000,TSLA,call,call_near,4.78,190.0,173.22000122070312,208.30999755859375,15.0,15.0,1.0,208.30999755859375,208.30999755859375,1.0,18.30999755859375,2.8305434222999475,0.2894018088490093,0.0,0.1277213040410152,-0.2784882766593251,0.7162873389840125,17,equity_option,,,,,,,,,,,,
2023-03-31,2023-02-28,2023-03-17,2023-03-17,TSLA_call_call_near,TSLA  230317C00220000,TSLA,call,call_near,6.95,220.0,205.7100067138672,180.1300048828125,15.0,15.0,1.0,180.1300048828125,180.1300048828125,1.0,0.0,-1.0,0.3827300495831843,0.0,0.17111441212272802,-0.35603231132422053,0.680350033223629,17,equity_option,,,,,,,,,,,,
2023-05-31,2023-04-28,2023-05-19,2023-05-19,TSLA_call_call_near,TSLA  230519C00170000,TSLA,call,call_near,4.71,170.0,164.30999755859375,180.13999938964844,15.0,15.0,1.0,180.13999938964844,180.13999938964844,1.0,10.139999389648438,1.1528661124518975,0.37827786185334805,0.0,0.1496925690126596,-0.16624623954619544,0.44056534308195117,21,equity_option,,,,,,,,,,,,
